report_month,project_id,anomaly_type,value,previous_value,severity,source_file,source_page,notes
2025-12,705500,DECREASE_REVISED_COST,916.53,944.24,REVIEW,FlashReport_December_2025.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-07,705500,DECREASE_REVISED_COST,899.52,916.53,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-08,705502,DECREASE_PHYSICAL_PROGRESS,68.0,77.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-05,705502,DECREASE_PHYSICAL_PROGRESS,86.0,98.0,REVIEW,FlashReport_May2026.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2025-08,705502,DECREASE_ORIGINAL_COST,1384.72,1385.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705503,DECREASE_EXPENDITURE,4833.04,6548.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705503,DECREASE_REVISED_COST,4872.52,6689.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-03,705505,DECREASE_EXPENDITURE,1031.75,1048.45,REVIEW,FlashReport_March_2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-08,705505,DECREASE_ORIGINAL_COST,637.95,638.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-12,705505,DECREASE_REVISED_COST,1214.69,1341.28,REVIEW,FlashReport_December_2025.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-07,705505,DECREASE_REVISED_COST,1194.59,1214.69,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-05,705506,DECREASE_EXPENDITURE,1842.26,1865.44,REVIEW,FlashReport_May2026.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2025-08,705506,DECREASE_PHYSICAL_PROGRESS,95.0,97.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705506,DECREASE_REVISED_COST,1558.75,1559.0,REVIEW,FlashReport_August_2025.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2025-08,705507,DECREASE_PHYSICAL_PROGRESS,51.0,52.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2026-05,705507,DECREASE_PHYSICAL_PROGRESS,50.0,55.0,REVIEW,FlashReport_May2026.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2025-08,705507,DECREASE_ORIGINAL_COST,2449.91,2450.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2026-07,705510,DECREASE_PHYSICAL_PROGRESS,87.0,95.8,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705511,DECREASE_EXPENDITURE,1382.17,1403.9,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-06,705511,DECREASE_PHYSICAL_PROGRESS,92.55,94.94,REVIEW,FlashReport_June_2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2026-07,705511,DECREASE_PHYSICAL_PROGRESS,90.0,92.55,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2025-08,705512,DECREASE_EXPENDITURE,1987.17,2033.31,REVIEW,FlashReport_August_2025.pdf,59,Source value retained unchanged; decrease is not treated as an error.
2026-01,705512,DECREASE_EXPENDITURE,2087.36,2091.69,REVIEW,FlashReport_January_2026.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-06,705513,DECREASE_PHYSICAL_PROGRESS,67.67,75.19,REVIEW,FlashReport_June_2026.pdf,93,Source value retained unchanged; decrease is not treated as an error.
2026-07,705513,DECREASE_PHYSICAL_PROGRESS,56.0,67.67,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705514,DECREASE_PHYSICAL_PROGRESS,25.0,59.0,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705515,DECREASE_PHYSICAL_PROGRESS,86.0,90.0,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-02,705526,DECREASE_EXPENDITURE,396.78,53632.27,REVIEW,FlashReport_February_2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2026-07,705526,DECREASE_PHYSICAL_PROGRESS,92.0,100.0,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705527,DECREASE_EXPENDITURE,1460.42,2102.51,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705527,DECREASE_PHYSICAL_PROGRESS,91.0,93.0,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705527,DECREASE_REVISED_COST,1558.77,2222.0,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2025-08,705528,DECREASE_EXPENDITURE,1463.45,1586.82,REVIEW,FlashReport_August_2025.pdf,55,Source value retained unchanged; decrease is not treated as an error.
2025-08,705562,DECREASE_PHYSICAL_PROGRESS,95.0,95.4,REVIEW,FlashReport_August_2025.pdf,60,Source value retained unchanged; decrease is not treated as an error.
2026-07,705562,DECREASE_PHYSICAL_PROGRESS,95.0,96.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705562,DECREASE_REVISED_COST,1010.84,1046.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-02,705567,DECREASE_EXPENDITURE,1039.67,1489.37,REVIEW,FlashReport_February_2026.pdf,100,Source value retained unchanged; decrease is not treated as an error.
2026-03,705567,DECREASE_EXPENDITURE,1014.1,1039.67,REVIEW,FlashReport_March_2026.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-07,705567,DECREASE_EXPENDITURE,777.21,1058.77,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-04,705572,DECREASE_EXPENDITURE,3797.35,3803.16,REVIEW,FlashReport_April2026.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705572,DECREASE_EXPENDITURE,3821.96,3831.06,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705572,DECREASE_PHYSICAL_PROGRESS,91.0,95.16,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-03,705583,DECREASE_PHYSICAL_PROGRESS,23.0,64.0,REVIEW,FlashReport_March_2026.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,705588,DECREASE_EXPENDITURE,1216.52,1729.27,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-04,705588,DECREASE_PHYSICAL_PROGRESS,70.0,80.0,REVIEW,FlashReport_April2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2025-08,705598,DECREASE_EXPENDITURE,1795.86,1884.84,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2026-07,705598,DECREASE_EXPENDITURE,1943.61,1960.31,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705598,DECREASE_REVISED_COST,2001.63,2002.0,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2025-12,705608,DECREASE_EXPENDITURE,2388.71,2456.1,REVIEW,FlashReport_December_2025.pdf,74,Source value retained unchanged; decrease is not treated as an error.
2026-07,705610,DECREASE_EXPENDITURE,421.36,636.74,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705610,DECREASE_PHYSICAL_PROGRESS,50.0,89.04,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2025-11,705616,DECREASE_EXPENDITURE,2189.75,2196.74,REVIEW,FlashReport_November_2025.pdf,66,Source value retained unchanged; decrease is not treated as an error.
2026-07,705616,DECREASE_PHYSICAL_PROGRESS,88.0,97.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705616,DECREASE_REVISED_COST,2978.55,2979.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705617,DECREASE_EXPENDITURE,3143.54,3678.97,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705617,DECREASE_PHYSICAL_PROGRESS,95.0,96.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705617,DECREASE_REVISED_COST,3544.92,3545.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705632,DECREASE_EXPENDITURE,705.66,1249.39,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-05,705632,DECREASE_PHYSICAL_PROGRESS,93.6,95.01,REVIEW,FlashReport_May2026.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705632,DECREASE_PHYSICAL_PROGRESS,90.0,93.6,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705632,DECREASE_REVISED_COST,827.46,904.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-07,705635,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,86,Missing between observed months; not interpreted as completion.
2025-09,705638,DECREASE_EXPENDITURE,66.69,292.15,REVIEW,FlashReport_September_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,705638,DECREASE_PHYSICAL_PROGRESS,30.0,35.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2025-09,705638,DECREASE_REVISED_COST,802.8,813.0,REVIEW,FlashReport_September_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,705639,DECREASE_EXPENDITURE,312.63,313.97,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705639,DECREASE_PHYSICAL_PROGRESS,25.0,28.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2025-09,705639,DECREASE_REVISED_COST,595.39,601.0,REVIEW,FlashReport_September_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-06,705650,DECREASE_PHYSICAL_PROGRESS,86.14,86.2,REVIEW,FlashReport_June_2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2025-12,705659,DECREASE_EXPENDITURE,545.71,565.66,REVIEW,FlashReport_December_2025.pdf,71,Source value retained unchanged; decrease is not treated as an error.
2026-03,705660,DECREASE_PHYSICAL_PROGRESS,81.0,100.0,REVIEW,FlashReport_March_2026.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705661,DECREASE_EXPENDITURE,1839.46,1850.38,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705661,DECREASE_PHYSICAL_PROGRESS,84.0,95.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-02,705663,DECREASE_EXPENDITURE,281.96,282.53,REVIEW,FlashReport_February_2026.pdf,93,Source value retained unchanged; decrease is not treated as an error.
2026-06,705663,DECREASE_EXPENDITURE,337.37,345.82,REVIEW,FlashReport_June_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,705663,DECREASE_PHYSICAL_PROGRESS,70.0,85.9,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705667,DECREASE_PHYSICAL_PROGRESS,94.0,96.71,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-07,705667,DECREASE_REVISED_COST,5960.76,5961.0,REVIEW,FlashReport_July_2026-1.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-02,705730,DECREASE_PHYSICAL_PROGRESS,51.0,60.0,REVIEW,FlashReport_February_2026.pdf,100,Source value retained unchanged; decrease is not treated as an error.
2026-06,705730,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_June_2026.pdf,95,Missing between observed months; not interpreted as completion.
2025-08,705735,DECREASE_EXPENDITURE,1127.14,1150.0,REVIEW,FlashReport_August_2025.pdf,59,Source value retained unchanged; decrease is not treated as an error.
2026-07,705735,DECREASE_EXPENDITURE,1202.73,1277.63,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-05,705735,DECREASE_PHYSICAL_PROGRESS,11.0,12.0,REVIEW,FlashReport_May2026.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2025-08,705735,DECREASE_ORIGINAL_COST,904.92,905.0,REVIEW,FlashReport_August_2025.pdf,59,Source value retained unchanged; decrease is not treated as an error.
2025-08,705735,DECREASE_REVISED_COST,3295.74,3296.0,REVIEW,FlashReport_August_2025.pdf,59,Source value retained unchanged; decrease is not treated as an error.
2026-07,705735,DECREASE_REVISED_COST,1647.87,3295.74,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,705741,DECREASE_PHYSICAL_PROGRESS,1.0,2.13,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705741,DECREASE_REVISED_COST,747.91,748.0,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-05,705742,DECREASE_PHYSICAL_PROGRESS,7.5,23.1,REVIEW,FlashReport_May2026.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-07,705742,DECREASE_PHYSICAL_PROGRESS,6.0,7.5,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705742,DECREASE_REVISED_COST,2343.64,2344.0,REVIEW,FlashReport_July_2026-1.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,705742,DISAPPEAR_REAPPEAR,2025-09;2026-06,,REVIEW,FlashReport_July_2026-1.pdf,87,Missing between observed months; not interpreted as completion.
2025-09,705752,DECREASE_EXPENDITURE,377.59,471.0,REVIEW,FlashReport_September_2025.pdf,67,Source value retained unchanged; decrease is not treated as an error.
2026-01,705752,DECREASE_EXPENDITURE,387.46,393.8,REVIEW,FlashReport_January_2026.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-07,705752,DECREASE_EXPENDITURE,326.2,405.39,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-04,705752,DECREASE_PHYSICAL_PROGRESS,94.0,99.5,REVIEW,FlashReport_April2026.pdf,90,Source value retained unchanged; decrease is not treated as an error.
2026-07,705752,DECREASE_REVISED_COST,540.0,967.06,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-06,705761,DECREASE_EXPENDITURE,102.64,111.67,REVIEW,FlashReport_June_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,705761,DECREASE_REVISED_COST,455.86,1454.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-06,705762,DECREASE_PHYSICAL_PROGRESS,0.0,0.3,REVIEW,FlashReport_June_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2025-08,705764,DECREASE_EXPENDITURE,79.55,306.0,REVIEW,FlashReport_August_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2026-04,705764,DECREASE_PHYSICAL_PROGRESS,60.0,61.0,REVIEW,FlashReport_April2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,705765,DECREASE_EXPENDITURE,531.63,634.71,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705765,DECREASE_PHYSICAL_PROGRESS,65.0,66.7,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705766,DECREASE_PHYSICAL_PROGRESS,85.0,86.0,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-02,705771,DECREASE_EXPENDITURE,376.99,384.81,REVIEW,FlashReport_February_2026.pdf,100,Source value retained unchanged; decrease is not treated as an error.
2025-12,705771,DECREASE_PHYSICAL_PROGRESS,67.0,70.0,REVIEW,FlashReport_December_2025.pdf,76,Source value retained unchanged; decrease is not treated as an error.
2026-07,705774,DECREASE_EXPENDITURE,395.24,511.12,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2025-08,705777,DECREASE_EXPENDITURE,113.94,118.0,REVIEW,FlashReport_August_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,705777,DECREASE_EXPENDITURE,146.85,163.27,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2025-08,705777,DECREASE_PHYSICAL_PROGRESS,3.0,15.0,REVIEW,FlashReport_August_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2026-07,705780,DECREASE_PHYSICAL_PROGRESS,94.0,96.7,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-07,705782,DECREASE_PHYSICAL_PROGRESS,77.0,78.0,REVIEW,FlashReport_July_2026-1.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-04,705783,DECREASE_EXPENDITURE,137.05,137.07,REVIEW,FlashReport_April2026.pdf,90,Source value retained unchanged; decrease is not treated as an error.
2026-07,705783,DECREASE_EXPENDITURE,108.49,137.05,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2025-09,705783,DECREASE_PHYSICAL_PROGRESS,50.0,55.0,REVIEW,FlashReport_September_2025.pdf,67,Source value retained unchanged; decrease is not treated as an error.
2026-07,705785,DECREASE_EXPENDITURE,344.5,349.31,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2026-07,705785,DECREASE_REVISED_COST,472.5,473.0,REVIEW,FlashReport_July_2026-1.pdf,83,Source value retained unchanged; decrease is not treated as an error.
2025-10,705789,DECREASE_EXPENDITURE,259.52,292.98,REVIEW,FlashReport_October_2025.pdf,61,Source value retained unchanged; decrease is not treated as an error.
2025-09,705863,DECREASE_EXPENDITURE,507.02,511.18,REVIEW,FlashReport_September_2025.pdf,68,Source value retained unchanged; decrease is not treated as an error.
2025-08,705863,DECREASE_REVISED_COST,550.0,950.0,REVIEW,FlashReport_August_2025.pdf,63,Source value retained unchanged; decrease is not treated as an error.
2025-08,705912,DECREASE_PHYSICAL_PROGRESS,7.0,9.0,REVIEW,FlashReport_August_2025.pdf,62,Source value retained unchanged; decrease is not treated as an error.
2026-02,705918,DECREASE_PHYSICAL_PROGRESS,14.0,34.0,REVIEW,FlashReport_February_2026.pdf,100,Source value retained unchanged; decrease is not treated as an error.
2026-06,705918,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12,,REVIEW,FlashReport_June_2026.pdf,95,Missing between observed months; not interpreted as completion.
2026-04,705919,DECREASE_PHYSICAL_PROGRESS,54.0,65.0,REVIEW,FlashReport_April2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2025-08,706718,DECREASE_EXPENDITURE,154.43,160.48,REVIEW,FlashReport_August_2025.pdf,37,Source value retained unchanged; decrease is not treated as an error.
2025-08,706724,DECREASE_PHYSICAL_PROGRESS,91.0,94.1,REVIEW,FlashReport_August_2025.pdf,37,Source value retained unchanged; decrease is not treated as an error.
2025-08,706759,DECREASE_EXPENDITURE,1402.95,1777.0,REVIEW,FlashReport_August_2025.pdf,55,Source value retained unchanged; decrease is not treated as an error.
2026-05,706759,DECREASE_EXPENDITURE,1581.96,1610.45,REVIEW,FlashReport_May2026.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,706759,DECREASE_PHYSICAL_PROGRESS,95.0,98.5,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2025-08,706759,DECREASE_ORIGINAL_COST,2373.64,2374.0,REVIEW,FlashReport_August_2025.pdf,55,Source value retained unchanged; decrease is not treated as an error.
2025-08,706759,DECREASE_REVISED_COST,1700.24,2374.0,REVIEW,FlashReport_August_2025.pdf,55,Source value retained unchanged; decrease is not treated as an error.
2025-12,706763,DECREASE_PHYSICAL_PROGRESS,78.0,80.0,REVIEW,FlashReport_December_2025.pdf,71,Source value retained unchanged; decrease is not treated as an error.
2026-07,706775,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_July_2026-1.pdf,150,Missing between observed months; not interpreted as completion.
2026-04,706779,DECREASE_EXPENDITURE,7504.75,7505.83,REVIEW,FlashReport_April2026.pdf,86,Source value retained unchanged; decrease is not treated as an error.
2026-06,706780,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_June_2026.pdf,89,Missing between observed months; not interpreted as completion.
2026-06,706781,DISAPPEAR_REAPPEAR,2025-09;2025-10;2025-11;2025-12;2026-01,,REVIEW,FlashReport_June_2026.pdf,89,Missing between observed months; not interpreted as completion.
2025-10,706835,DECREASE_EXPENDITURE,0.38,0.75,REVIEW,FlashReport_October_2025.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2026-06,706835,DISAPPEAR_REAPPEAR,2025-09,,REVIEW,FlashReport_June_2026.pdf,88,Missing between observed months; not interpreted as completion.
2025-10,706854,DECREASE_EXPENDITURE,139.49,218.0,REVIEW,FlashReport_October_2025.pdf,62,Source value retained unchanged; decrease is not treated as an error.
2026-07,706860,DECREASE_PHYSICAL_PROGRESS,38.0,56.9,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,706860,DECREASE_REVISED_COST,485.58,645.0,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2025-08,706866,DECREASE_EXPENDITURE,43.07,134.0,REVIEW,FlashReport_August_2025.pdf,62,Source value retained unchanged; decrease is not treated as an error.
2026-03,706866,DECREASE_PHYSICAL_PROGRESS,72.0,75.0,REVIEW,FlashReport_March_2026.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,706866,DECREASE_PHYSICAL_PROGRESS,72.0,77.0,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,706866,DECREASE_REVISED_COST,239.0,304.0,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-05,706950,DECREASE_EXPENDITURE,1161.44,1163.14,REVIEW,FlashReport_May2026.pdf,87,Source value retained unchanged; decrease is not treated as an error.
2026-07,707045,DECREASE_EXPENDITURE,321.7,322.5,REVIEW,FlashReport_July_2026-1.pdf,76,Source value retained unchanged; decrease is not treated as an error.
2026-07,707046,DECREASE_PHYSICAL_PROGRESS,45.0,59.0,REVIEW,FlashReport_July_2026-1.pdf,76,Source value retained unchanged; decrease is not treated as an error.
2026-07,707087,DECREASE_PHYSICAL_PROGRESS,78.0,84.0,REVIEW,FlashReport_July_2026-1.pdf,77,Source value retained unchanged; decrease is not treated as an error.
2026-07,708687,DECREASE_EXPENDITURE,0.0,183.16,REVIEW,FlashReport_July_2026-1.pdf,150,Source value retained unchanged; decrease is not treated as an error.
2026-04,709758,DECREASE_EXPENDITURE,388.06,567.65,REVIEW,FlashReport_April2026.pdf,77,Source value retained unchanged; decrease is not treated as an error.
2025-09,709766,DECREASE_EXPENDITURE,163.46,165.65,REVIEW,FlashReport_September_2025.pdf,55,Source value retained unchanged; decrease is not treated as an error.
2026-01,709766,DECREASE_EXPENDITURE,169.14,170.7,REVIEW,FlashReport_January_2026.pdf,75,Source value retained unchanged; decrease is not treated as an error.
2025-08,709770,DECREASE_EXPENDITURE,8.73,8.77,REVIEW,FlashReport_August_2025.pdf,53,Source value retained unchanged; decrease is not treated as an error.
2026-05,709770,DECREASE_EXPENDITURE,8.87,8.89,REVIEW,FlashReport_May2026.pdf,75,Source value retained unchanged; decrease is not treated as an error.
2025-08,709772,DECREASE_EXPENDITURE,56.35,58.15,REVIEW,FlashReport_August_2025.pdf,53,Source value retained unchanged; decrease is not treated as an error.
2025-09,709773,DECREASE_EXPENDITURE,3.72,4.09,REVIEW,FlashReport_September_2025.pdf,56,Source value retained unchanged; decrease is not treated as an error.
2026-05,709773,DECREASE_EXPENDITURE,4.3,4.32,REVIEW,FlashReport_May2026.pdf,73,Source value retained unchanged; decrease is not treated as an error.
2026-07,709773,DISAPPEAR_REAPPEAR,2025-08,,REVIEW,FlashReport_July_2026-1.pdf,73,Missing between observed months; not interpreted as completion.
2026-01,709774,DECREASE_EXPENDITURE,293.54,301.09,REVIEW,FlashReport_January_2026.pdf,77,Source value retained unchanged; decrease is not treated as an error.
2025-10,709774,DECREASE_PHYSICAL_PROGRESS,74.0,82.0,REVIEW,FlashReport_October_2025.pdf,56,Source value retained unchanged; decrease is not treated as an error.
2026-07,709777,DECREASE_EXPENDITURE,124.57,130.89,REVIEW,FlashReport_July_2026-1.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-01,709778,DECREASE_EXPENDITURE,163.55,183.45,REVIEW,FlashReport_January_2026.pdf,76,Source value retained unchanged; decrease is not treated as an error.
2026-07,709778,DECREASE_EXPENDITURE,218.17,227.48,REVIEW,FlashReport_July_2026-1.pdf,73,Source value retained unchanged; decrease is not treated as an error.
2026-04,709779,DECREASE_EXPENDITURE,174.5,180.91,REVIEW,FlashReport_April2026.pdf,73,Source value retained unchanged; decrease is not treated as an error.
2026-01,709780,DECREASE_EXPENDITURE,284.84,293.12,REVIEW,FlashReport_January_2026.pdf,77,Source value retained unchanged; decrease is not treated as an error.
2026-04,709780,DECREASE_EXPENDITURE,300.5,301.94,REVIEW,FlashReport_April2026.pdf,75,Source value retained unchanged; decrease is not treated as an error.
2026-07,709781,DECREASE_EXPENDITURE,23.58,24.1,REVIEW,FlashReport_July_2026-1.pdf,75,Source value retained unchanged; decrease is not treated as an error.
2026-01,709782,DECREASE_EXPENDITURE,94.37,96.61,REVIEW,FlashReport_January_2026.pdf,77,Source value retained unchanged; decrease is not treated as an error.
2025-08,709785,DECREASE_EXPENDITURE,52.42,55.46,REVIEW,FlashReport_August_2025.pdf,51,Source value retained unchanged; decrease is not treated as an error.
2026-04,709785,DECREASE_EXPENDITURE,63.8,64.35,REVIEW,FlashReport_April2026.pdf,74,Source value retained unchanged; decrease is not treated as an error.
2026-01,709790,DECREASE_EXPENDITURE,220.0,459.74,REVIEW,FlashReport_January_2026.pdf,77,Source value retained unchanged; decrease is not treated as an error.
2025-12,709790,DECREASE_REVISED_COST,372.0,621.87,REVIEW,FlashReport_December_2025.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2025-08,709795,DECREASE_EXPENDITURE,558.33,603.21,REVIEW,FlashReport_August_2025.pdf,53,Source value retained unchanged; decrease is not treated as an error.
