report_month,sl_no,project_code,legacy_ocms_code,identifier_status,project_name,agency,ministry,sector,state,date_of_approval,start_date,original_doc,revised_doc,original_cost,revised_cost,expenditure,physical_progress,source_file,source_page,source_section,extraction_status
2025-06,970,,N24000560,ALTERNATE_IDENTIFIER,NAGPUR RING ROAD PACKAGE-2,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2016,,07/2019,03/2024,591.66,,632.92,100.0,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,971,,N24000584,ALTERNATE_IDENTIFIER,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 161/600 TO 205/400 UNDER HYBRID ANNUITY MODE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2016,,,,1142.62,1907.03,1056.08,95.17,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,972,,N24000585,ALTERNATE_IDENTIFIER,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 241/300 TO 281/300 UNDER HYBRID ANNUITY MODE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2016,,,,1101.58,,608.53,0.0,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,973,,N24000656,ALTERNATE_IDENTIFIER,4-LANNING OF BODHRE-DHULE SECTION(KM 390.000 TO 452.800),NHAI,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2017,,03/2020,07/2022,744.64,,467.65,97.69,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,974,,N24000659,ALTERNATE_IDENTIFIER,4-LANNING OF WARANGA-MAHAGAON SECTION(KM 253.7000 TO 320.580),NHAI,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2017,,03/2017,05/2021,1059.73,1071.0,928.19,97.25,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,975,,N24000851,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 8 LANING OF EXISTING 4 LANE VADAPE TO THANE FROM KM 539.202 TO KM 563.000 SECTION OF,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,07/2021,,1162.92,1182.87,412.38,64.0,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,976,,N24001002,ALTERNATE_IDENTIFIER,SARSAM TO KOTHARI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2016,,07/2019,,545.64,,232.64,93.68,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,977,,N24001003,ALTERNATE_IDENTIFIER,AKOLA TO AKOT,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,06/2019,,313.95,,270.02,98.03,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,978,,N24001013,ALTERNATE_IDENTIFIER,DIGRAS DARWAH KARANJA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,06/2019,,391.06,391.0,287.6,92.76,QPISR_QR_1st_2025-26.pdf,169,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,979,,N24001017,ALTERNATE_IDENTIFIER,DAHEGAON TO KUHI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,06/2019,,228.89,229.0,154.82,99.0,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,980,,N24001018,ALTERNATE_IDENTIFIER,BHANDARA TO GHOTITOK,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,06/2019,,392.83,393.0,264.35,97.5,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,981,,N24001021,ALTERNATE_IDENTIFIER,AMDI TO SAONER,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,06/2019,,396.91,397.0,253.59,98.23,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,982,,N24001022,ALTERNATE_IDENTIFIER,WADI TO ASOLA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,09/2019,,363.82,364.0,154.65,93.15,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,983,,N24001027,ALTERNATE_IDENTIFIER,SHAHPUR PATGAON SECTION I,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2018,,12/2019,,150.79,,81.14,100.0,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,984,,N24001039,ALTERNATE_IDENTIFIER,JINTUR TO PARBHANI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,,,356.66,,209.48,100.0,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,985,,N24001046,ALTERNATE_IDENTIFIER,RALEGAON TO RAMTIRTH,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,07/2019,,210.81,,132.0,95.99,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,986,,N24001050,ALTERNATE_IDENTIFIER,VITA TO NAGAJ,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,304.58,305.0,154.68,68.39,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,987,,N24001057,ALTERNATE_IDENTIFIER,KARAD PATAN CHIPLUN GUHAGAR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2017,,06/2019,,407.19,407.0,323.02,0.0,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,988,,N24001058,ALTERNATE_IDENTIFIER,KARWANDI TO RAJURI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,276.95,277.0,160.94,92.06,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,989,,N24001060,ALTERNATE_IDENTIFIER,PALPHATA TO PHULAMBARI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,227.19,227.0,141.92,95.0,QPISR_QR_1st_2025-26.pdf,170,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,990,,N24001069,ALTERNATE_IDENTIFIER,NANDED TO JALKOT,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,12/2017,,09/2019,,456.93,457.0,278.22,95.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,991,,N24001078,ALTERNATE_IDENTIFIER,PUNE TO MALE VILLAGE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,228.31,,113.29,84.32,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,992,,N24001079,ALTERNATE_IDENTIFIER,ARDHAPUR TO HIMAYATNAGAR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,12/2017,,06/2020,,426.06,426.0,268.96,96.46,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,993,,N24001080,ALTERNATE_IDENTIFIER,MALE VILLAGE TO PUNE RAIGARH DISTRICT BORDER,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,256.15,,115.53,82.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,994,,N24001081,ALTERNATE_IDENTIFIER,HIMAYATNAGAR TO PHULSAWANGI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,294.87,295.0,183.17,100.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,995,,N24001082,ALTERNATE_IDENTIFIER,PUNE RAIGARH DISTRICT BORDER TO MANGAON,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,12/2019,,223.46,,123.46,100.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,996,,N24001090,ALTERNATE_IDENTIFIER,KOLDE TO KHETIYA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,07/2019,,509.18,,246.83,92.38,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,997,,N24001092,ALTERNATE_IDENTIFIER,SATARA TO MHASWAD,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,07/2019,,653.46,,369.62,0.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,998,,N24001095,ALTERNATE_IDENTIFIER,SATARA MURVAD PILLOV PANDHARPUR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,,,388.44,,240.05,100.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,999,,N24001097,ALTERNATE_IDENTIFIER,SELDOH TO PANVAR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,07/2018,,05/2020,,404.33,404.0,140.65,100.0,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1000,,N24001099,ALTERNATE_IDENTIFIER,MHASWAD TO TEMBHURNI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,07/2019,,488.6,,279.42,76.5,QPISR_QR_1st_2025-26.pdf,171,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1001,,N24001101,ALTERNATE_IDENTIFIER,KURUDWADI TO PANDHARPUR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,07/2019,,307.63,,208.22,95.29,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1002,,N24001102,ALTERNATE_IDENTIFIER,PANDHARPUR TO SANGOLA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,07/2017,,07/2019,,218.38,,176.99,99.86,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1003,,N24001106,ALTERNATE_IDENTIFIER,PEN TO KHOPOLI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2018,,03/2018,,301.39,302.0,170.12,82.07,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1004,,N24001107,ALTERNATE_IDENTIFIER,PANCHARAL TO MANDANGHAR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,07/2018,,05/2020,,381.08,302.0,45.66,0.0,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1005,,N24001111,ALTERNATE_IDENTIFIER,KOLHA TO NASRATPUR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,04/2016,,04/2019,,281.78,282.0,77.83,100.0,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1006,,N24001112,ALTERNATE_IDENTIFIER,NASRATPUR TO BARASGAON,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,07/2016,,09/2019,,406.54,407.0,274.3,0.0,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1007,,N24001114,ALTERNATE_IDENTIFIER,INDAPUR TO VADPALE,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,01/2017,,12/2019,,1202.52,1656.94,1450.82,61.42,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1008,,N24001122,ALTERNATE_IDENTIFIER,PAITHAN TO SHIRUR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2017,,06/2019,,341.8,,226.19,79.0,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1009,,N24001123,ALTERNATE_IDENTIFIER,SHIRUR TO KHARDA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2017,,06/2019,,381.77,,199.48,83.93,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1010,,N24001124,ALTERNATE_IDENTIFIER,AURANGABAD TO SILLOD,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2017,,06/2019,,456.32,541.93,355.54,94.07,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1011,,N24001125,ALTERNATE_IDENTIFIER,SILLOD TO FARDAPUR,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2017,,06/2019,,337.46,432.98,335.3,91.56,QPISR_QR_1st_2025-26.pdf,172,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1012,,N24001127,ALTERNATE_IDENTIFIER,KUMBHARI PHTA TO DEULGAON RAJA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2017,,06/2019,,406.51,,340.26,100.0,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1013,,N24001132,ALTERNATE_IDENTIFIER,BHOGAN KHURD TO KASHEDI,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,09/2017,,06/2021,,743.21,743.0,911.64,88.69,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1014,,N24001134,ALTERNATE_IDENTIFIER,KANTE TO WAKED,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,03/2016,,11/2019,,1230.02,1230.0,791.8,0.0,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1015,,N24001138,ALTERNATE_IDENTIFIER,PARLI PIMPLA DAHIGUDA,MoRTH,,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,02/2017,,06/2019,,205.72,206.0,813.5,94.1,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1016,,N28000086,ALTERNATE_IDENTIFIER,MUMBAI METRO LINE 3 (COLABA-BANDRA- SEEPZ),MMRCL,,URBAN DEVELOPMENT,Maharashtra,07/2013,,03/2020,07/2025,23136.0,,28615.78,94.77,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1017,,N28000121,ALTERNATE_IDENTIFIER,PUNE METRO RAIL PROJECT (PHASE 1),MMRC,,URBAN DEVELOPMENT,Maharashtra,12/2016,,11/2021,09/2024,11420.0,13656.22,13088.19,100.0,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1018,,N28000155,ALTERNATE_IDENTIFIER,NAGPUR METRO RAIL PROJECT PHASE II,NMRCL,,URBAN DEVELOPMENT,Maharashtra,12/2022,,12/2027,,6708.0,,895.38,23.82,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1019,,N28000157,ALTERNATE_IDENTIFIER,PCMC NIGDI PROJECT EXTENSION OF CORRIDOR 1 OF PUNE METRO PHASE 1,MMRC,,URBAN DEVELOPMENT,Maharashtra,10/2023,,01/2027,,910.18,,103.13,19.08,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1020,,N28000160,ALTERNATE_IDENTIFIER,PUNE METRO PHASE-1 EXTENSION FROM SWARGATE TO KATRAJ,MMRC,,URBAN DEVELOPMENT,Maharashtra,09/2024,,03/2029,,2954.53,,17.35,2.91,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1021,,N04000100,ALTERNATE_IDENTIFIER,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING, CONTROL TOWER CUM TECHNICAL BLOCK, APRON, LINK TAX",AAI,,CIVIL AVIATION,Manipur,11/2021,,07/2024,12/2025,499.0,,154.47,40.82,QPISR_QR_1st_2025-26.pdf,173,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1022,220100288,,PRIMARY_IDENTIFIER,JIRIBAM TO IMPHAL (TUPUI)(NL)(NEFR),NFR,,RAILWAYS,Manipur,04/2003,,12/2026,03/2028,14322.79,12274.06,15485.02,69.2,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1023,,N24001274,ALTERNATE_IDENTIFIER,IMPROVEMENT/UPGRADATION OF EXISTING 2- LANE TO 4-LANE DIVIDED HIGHWAY FROM TAPHOU KUKI TO DAILI SECTI,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,08/2020,,04/2022,06/2025,379.39,,218.03,70.94,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1024,,N24001276,ALTERNATE_IDENTIFIER,IMPROVEMENT/UPGRADATION OF EXISTING 2- LANE TO 4-LANE DIVIDED HIGHWAY FROM KURAOPOKPI TO SEKMAI SECTI,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,08/2020,,04/2022,,228.97,,,4.6,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1025,,N24001349,ALTERNATE_IDENTIFIER,MARIAM - PEREN PKG-1A,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,02/2021,,12/2022,03/2025,226.32,,105.78,74.48,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1026,,N24001350,ALTERNATE_IDENTIFIER,MARIAM - PEREN (PKG 1B),NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,02/2021,,12/2022,01/2025,188.36,,126.71,99.02,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1027,,N24001353,ALTERNATE_IDENTIFIER,IMPHAL - KHONGSANG PKG-2,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,03/2021,,12/2022,03/2025,195.14,,61.81,0.0,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1028,,N24001354,ALTERNATE_IDENTIFIER,TAMENGLONG - MAHUR PKG-3,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,03/2021,,12/2022,09/2024,234.08,,139.45,92.82,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1029,,N24001400,ALTERNATE_IDENTIFIER,SENAPATI- IMPHAL PKG-5B,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,03/2021,,01/2023,05/2025,211.7,,83.79,71.06,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1030,,N24001401,ALTERNATE_IDENTIFIER,IMPHAL - KHONGSANG PKG-3,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,07/2021,,03/2023,03/2025,467.0,,193.81,79.81,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1031,,N24001402,ALTERNATE_IDENTIFIER,TAMENGLONG - MAHUR PKG-1,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,07/2021,,03/2023,01/2025,185.8,,117.78,100.0,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1032,,N24001403,ALTERNATE_IDENTIFIER,TAMENGLONG - MAHUR PKG-2,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,07/2021,,03/2023,01/2025,483.87,,278.89,92.94,QPISR_QR_1st_2025-26.pdf,174,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1033,,N24001404,ALTERNATE_IDENTIFIER,TAMENGLONG - MAHUR PKG-4,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,07/2021,,03/2023,02/2025,198.77,,127.86,100.0,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1034,,N24001405,ALTERNATE_IDENTIFIER,CHURACHANPUR TUIVAI PKG-3,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,07/2021,,10/2023,03/2025,673.27,,382.37,80.28,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1035,,N24001436,ALTERNATE_IDENTIFIER,TAMENGLONG - MAHUR PKG-5,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,08/2021,,05/2023,01/2025,477.86,,246.09,84.87,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1036,,N24001437,ALTERNATE_IDENTIFIER,TAMENGLONG - MAHUR PKG-6,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,09/2021,,05/2023,11/2024,311.18,,190.96,83.78,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1037,,N24001439,ALTERNATE_IDENTIFIER,MARAM - PEREN PKG-3,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,08/2021,,05/2023,10/2024,467.41,,264.83,100.0,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1038,,N24001453,ALTERNATE_IDENTIFIER,IMPHAL - KHONGSANG PKG-4,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,08/2021,,12/2023,07/2025,579.63,,180.72,72.5,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1039,,N24001473,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,09/2021,,02/2024,03/2025,310.76,,129.15,96.77,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1040,,N24001538,ALTERNATE_IDENTIFIER,IMPHAL - KHONGSANG PKG-5,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,12/2021,,05/2024,01/2026,410.68,,152.34,70.11,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1041,,N24001539,ALTERNATE_IDENTIFIER,IMPHAL - KHONGSANG PKG-6,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,12/2021,,02/2025,09/2025,504.76,,190.26,78.25,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1042,,N24001540,ALTERNATE_IDENTIFIER,AKASH BRIDGE - JESSAMI SECTION PKG-2,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,03/2022,,02/2025,02/2025,152.11,,73.48,100.0,QPISR_QR_1st_2025-26.pdf,175,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,1043,,N24001974,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Manipur,09/2021,,01/2025,08/2025,315.56,,137.81,88.74,QPISR_QR_1st_2025-26.pdf,176,Table 7: Project List: Ongoing Projects,SUCCESS
