project_code,identity_key,prediction_month,state,sector,ministry,agency,project_age_months,progress_current,expenditure_current,original_cost_current,revised_cost_current,effective_target_months_from_cutoff,progress_change_1m,progress_change_3m,progress_velocity_3m,progress_acceleration_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_revision_count_to_date,last_cost_revision_pct,months_since_cost_revision,schedule_revision_count_to_date,months_since_schedule_revision,months_since_material_progress_change,expenditure_to_original_cost,expenditure_to_revised_cost,cost_revision_pct_current,months_observed,months_since_first_observation,revised_cost_missing,progress_missing,future_cost_increase_5pct_6m
618120,P:618120,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,0.000000,0.000000,0.000000,1060.160000,1060.160000,24.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618121,P:618121,2025-12,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,30.000000,0.000000,176.320000,427.290000,427.290000,-12.000000,,,,,,,,0,,,0,,,0.412647,0.412647,0.000000,1,0,0,0,0
618121,P:618121,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,31.000000,92.000000,176.320000,427.290000,427.290000,-13.000000,92.000000,,,,0.000000,,,0,,,0,,0.000000,0.412647,0.412647,0.000000,2,1,0,0,0
618123,P:618123,2025-12,Jharkhand,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,28.000000,0.000000,4.110000,423.180000,423.180000,-4.000000,,,,,,,,0,,,0,,,0.009712,0.009712,0.000000,1,0,0,0,0
618124,P:618124,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,22.000000,47.000000,53.250000,343.540000,343.540000,-4.000000,,,,,,,,0,,,0,,,0.155004,0.155004,0.000000,1,0,0,0,0
618124,P:618124,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,23.000000,49.000000,53.250000,343.540000,343.540000,-5.000000,2.000000,,,,0.000000,,,0,,,0,,0.000000,0.155004,0.155004,0.000000,2,1,0,0,0
618125,P:618125,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,88.000000,100.000000,70.600000,228.320000,228.320000,-58.000000,,,,,,,,0,,,0,,,0.309215,0.309215,0.000000,1,0,0,0,0
618127,P:618127,2026-01,Jharkhand,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,2.000000,2.000000,0.000000,255.730000,255.730000,16.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618141,P:618141,2025-12,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,36.000000,0.000000,159.940000,423.480000,423.480000,-6.000000,,,,,,,,0,,,0,,,0.377680,0.377680,0.000000,1,0,0,0,0
618141,P:618141,2026-01,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,37.000000,75.000000,159.940000,423.480000,423.480000,-7.000000,75.000000,,,,0.000000,,,0,,,0,,0.000000,0.377680,0.377680,0.000000,2,1,0,0,0
618146,P:618146,2025-12,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,14.000000,0.000000,0.000000,495.160000,495.160000,4.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618146,P:618146,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,15.000000,0.000000,0.000000,495.160000,495.160000,3.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618152,P:618152,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,100.000000,96.000000,0.000000,488.600000,488.600000,-77.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618152,P:618152,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,101.000000,96.000000,0.000000,488.600000,488.600000,-78.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618153,P:618153,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,100.000000,98.000000,0.000000,653.460000,653.460000,-76.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618153,P:618153,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,101.000000,98.000000,0.000000,653.460000,653.460000,-77.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618154,P:618154,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,35.000000,62.000000,0.000000,157.620000,157.620000,-17.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618154,P:618154,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,36.000000,62.000000,0.000000,157.620000,157.620000,-18.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618156,P:618156,2026-01,Madhya Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,15.000000,51.000000,0.000000,492.660000,492.660000,9.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618162,P:618162,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,0.000000,0.000000,0.000000,2008.700000,2008.700000,24.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618163,P:618163,2025-12,"on Engineering, Procurement & Construction EPC Basis. Uttar Pradesh,",Roads & Highways,Ministry of Road Transport & Highways,MoRTH,18.000000,52.000000,0.000000,809.250000,603.190000,0.000000,,,,,,,,0,,,0,,,0.000000,0.000000,-0.254631,1,0,0,0,0
618163,P:618163,2026-01,"on Engineering, Procurement & Construction EPC Basis. Uttar Pradesh,",Roads & Highways,Ministry of Road Transport & Highways,MoRTH,19.000000,53.000000,0.000000,809.250000,603.190000,-1.000000,1.000000,,,,0.000000,,,0,,,0,,0.000000,0.000000,0.000000,-0.254631,2,1,0,0,0
618164,P:618164,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,18.000000,66.000000,0.000000,1141.670000,1157.310000,6.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.013699,1,0,0,0,0
618164,P:618164,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,19.000000,68.000000,0.000000,1141.670000,1157.310000,5.000000,2.000000,,,,0.000000,,,0,,,0,,0.000000,0.000000,0.000000,0.013699,2,1,0,0,0
618165,P:618165,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,22.000000,90.000000,0.000000,1156.720000,1156.720000,1.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618166,P:618166,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,26.000000,98.000000,0.040000,697.660000,697.660000,-2.000000,,,,,,,,0,,,0,,,0.000057,0.000057,0.000000,1,0,0,0,0
618166,P:618166,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,27.000000,99.000000,0.040000,697.660000,697.660000,-3.000000,1.000000,,,,0.000000,,,0,,,0,,0.000000,0.000057,0.000057,0.000000,2,1,0,0,0
618168,P:618168,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,23.000000,50.000000,116.910000,917.910000,965.300000,1.000000,,,,,,,,0,,,0,,,0.127365,0.121113,0.051628,1,0,0,0,0
618168,P:618168,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,24.000000,50.000000,116.910000,917.910000,965.300000,0.000000,0.000000,,,,0.000000,,,0,,,0,,,0.127365,0.121113,0.051628,2,1,0,0,0
618169,P:618169,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,25.000000,93.000000,227.120000,640.180000,602.760000,-1.000000,,,,,,,,0,,,0,,,0.354775,0.376800,-0.058452,1,0,0,0,0
618169,P:618169,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,26.000000,93.000000,227.120000,640.180000,602.760000,-2.000000,0.000000,,,,0.000000,,,0,,,0,,,0.354775,0.376800,-0.058452,2,1,0,0,0
618172,P:618172,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,102.000000,80.000000,0.000000,341.800000,341.800000,-45.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618172,P:618172,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,103.000000,80.000000,0.000000,341.800000,341.800000,-46.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618173,P:618173,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,102.000000,83.000000,0.000000,381.770000,381.770000,-45.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618173,P:618173,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,103.000000,83.000000,0.000000,381.770000,381.770000,-46.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618175,P:618175,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,31.000000,62.000000,0.000000,428.800000,428.800000,-7.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618176,P:618176,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,0.000000,0.000000,0.000000,349.080000,349.080000,0.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618177,P:618177,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,90.000000,99.000000,0.000000,227.190000,227.190000,-54.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618177,P:618177,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,91.000000,99.000000,0.000000,227.190000,227.190000,-55.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618180,P:618180,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,90.000000,89.000000,0.000000,223.460000,223.460000,-72.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618180,P:618180,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,91.000000,89.000000,0.000000,223.460000,223.460000,-73.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618186,P:618186,2025-12,"Telangana on Engineering, Procurement and Construction EPC Basis Telangana,",Roads & Highways,Ministry of Road Transport & Highways,MoRTH,36.000000,82.000000,280.020000,549.280000,549.280000,-8.000000,,,,,,,,0,,,0,,,0.509795,0.509795,0.000000,1,0,0,0,0
618186,P:618186,2026-01,"Telangana on Engineering, Procurement and Construction EPC Basis Telangana,",Roads & Highways,Ministry of Road Transport & Highways,MoRTH,37.000000,82.000000,280.020000,549.280000,549.280000,-9.000000,0.000000,,,,0.000000,,,0,,,0,,,0.509795,0.509795,0.000000,2,1,0,0,0
618188,P:618188,2025-12,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,25.000000,99.000000,0.000000,253.780000,253.780000,-7.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618188,P:618188,2026-01,Maharashtra,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,26.000000,99.000000,0.000000,253.780000,253.780000,-8.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618190,P:618190,2025-12,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,33.000000,0.000000,348.930000,644.450000,644.450000,-9.000000,,,,,,,,0,,,0,,,0.541438,0.541438,0.000000,1,0,0,0,0
618190,P:618190,2026-01,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,34.000000,98.000000,348.930000,644.450000,644.450000,-10.000000,98.000000,,,,0.000000,,,0,,,0,,0.000000,0.541438,0.541438,0.000000,2,1,0,0,0
618194,P:618194,2025-12,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,88.000000,98.000000,287.940000,294.130000,285.290000,-49.000000,,,,,,,,0,,,0,,,0.978955,1.009289,-0.030055,1,0,0,0,0
618194,P:618194,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,89.000000,98.000000,287.940000,294.130000,285.290000,-50.000000,0.000000,,,,0.000000,,,0,,,0,,,0.978955,1.009289,-0.030055,2,1,0,0,0
618196,P:618196,2025-12,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,36.000000,76.000000,0.000000,578.850000,578.850000,-11.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618196,P:618196,2026-01,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,37.000000,85.000000,0.000000,578.850000,578.850000,-12.000000,9.000000,,,,0.000000,,,0,,,0,,0.000000,0.000000,0.000000,0.000000,2,1,0,0,0
618197,P:618197,2025-12,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,35.000000,73.000000,347.420000,882.180000,882.180000,-5.000000,,,,,,,,0,,,0,,,0.393820,0.393820,0.000000,1,0,0,0,0
618197,P:618197,2026-01,Telangana,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,36.000000,73.000000,347.420000,882.180000,882.180000,-6.000000,0.000000,,,,0.000000,,,0,,,0,,,0.393820,0.393820,0.000000,2,1,0,0,0
618200,P:618200,2025-12,Rajasthan,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,26.000000,0.000000,5.970000,317.740000,317.740000,6.000000,,,,,,,,0,,,0,,,0.018789,0.018789,0.000000,1,0,0,0,0
618200,P:618200,2026-01,Rajasthan,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,27.000000,25.000000,5.970000,317.740000,317.740000,5.000000,25.000000,,,,0.000000,,,0,,,0,,0.000000,0.018789,0.018789,0.000000,2,1,0,0,0
618202,P:618202,2026-01,,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,16.000000,38.000000,0.000000,992.430000,992.430000,8.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618216,P:618216,2025-12,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,29.000000,0.000000,42.400000,230.550000,203.150000,6.000000,,,,,,,,0,,,0,,,0.183908,0.208713,-0.118846,1,0,0,0,0
618216,P:618216,2026-01,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,30.000000,23.000000,15.160000,230.550000,203.150000,5.000000,23.000000,,,,-27.240000,,,0,,,0,,0.000000,0.065756,0.074625,-0.118846,2,1,0,0,0
618217,P:618217,2025-12,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,31.000000,0.000000,76.970000,314.670000,244.150000,5.000000,,,,,,,,0,,,0,,,0.244605,0.315257,-0.224108,1,0,0,0,0
618217,P:618217,2026-01,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,32.000000,57.000000,76.970000,314.670000,244.150000,4.000000,57.000000,,,,0.000000,,,0,,,0,,0.000000,0.244605,0.315257,-0.224108,2,1,0,0,0
618227,P:618227,2025-12,West Bengal,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,33.000000,61.000000,435.360000,995.040000,1059.200000,-3.000000,,,,,,,,0,,,0,,,0.437530,0.411027,0.064480,1,0,0,0,0
618228,P:618228,2025-12,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,57.000000,66.000000,0.000000,2926.420000,2926.420000,-11.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618228,P:618228,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,58.000000,66.000000,0.000000,2926.420000,2926.420000,-12.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618230,P:618230,2025-12,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,38.000000,0.000000,0.000000,314.320000,314.320000,-8.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618230,P:618230,2026-01,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,39.000000,56.000000,0.000000,314.320000,314.320000,-9.000000,56.000000,,,,0.000000,,,0,,,0,,0.000000,0.000000,0.000000,0.000000,2,1,0,0,0
618231,P:618231,2025-12,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,42.000000,0.000000,185.240000,371.930000,371.930000,-12.000000,,,,,,,,0,,,0,,,0.498051,0.498051,0.000000,1,0,0,0,0
618231,P:618231,2026-01,Himachal Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,43.000000,85.000000,185.240000,371.930000,371.930000,-13.000000,85.000000,,,,0.000000,,,0,,,0,,0.000000,0.498051,0.498051,0.000000,2,1,0,0,0
618233,P:618233,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,58.000000,60.000000,0.000000,1948.250000,1465.410000,-17.000000,,,,,,,,0,,,0,,,0.000000,0.000000,-0.247833,1,0,0,0,0
618233,P:618233,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,59.000000,85.000000,0.000000,1948.250000,1465.410000,-18.000000,25.000000,,,,0.000000,,,0,,,0,,0.000000,0.000000,0.000000,-0.247833,2,1,0,0,0
618234,P:618234,2025-12,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,54.000000,86.000000,753.210000,1478.400000,1478.400000,3.000000,,,,,,,,0,,,0,,,0.509476,0.509476,0.000000,1,0,0,0,0
618234,P:618234,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,55.000000,87.000000,753.210000,1478.400000,1478.400000,2.000000,1.000000,,,,0.000000,,,0,,,0,,0.000000,0.509476,0.509476,0.000000,2,1,0,0,0
618238,P:618238,2025-12,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,107.000000,0.000000,0.000000,350.610000,432.910000,-48.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.234734,1,0,0,0,0
618238,P:618238,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,108.000000,98.000000,233.920000,350.610000,432.910000,-7.000000,98.000000,,,,233.920000,,,0,,,1,0.000000,0.000000,0.667180,0.540343,0.234734,2,1,0,0,0
618240,P:618240,2025-12,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,39.000000,90.000000,0.000000,236.470000,236.470000,-19.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618240,P:618240,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,40.000000,90.000000,0.000000,236.470000,236.470000,-20.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618243,P:618243,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,7.000000,19.000000,0.000000,1138.720000,1138.720000,17.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618244,P:618244,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,8.000000,27.000000,0.000000,1273.720000,1273.720000,16.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618246,P:618246,2025-12,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,31.000000,44.000000,0.000000,1110.230000,1110.230000,17.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618246,P:618246,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,32.000000,44.000000,0.000000,1110.230000,1110.230000,16.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618247,P:618247,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,0.000000,0.000000,0.000000,1708.620000,1708.620000,36.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618248,P:618248,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,0.000000,0.000000,0.000000,1653.150000,1653.150000,24.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618249,P:618249,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,10.000000,25.000000,0.000000,1511.570000,1511.570000,14.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618250,P:618250,2025-12,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,19.000000,8.000000,0.000000,3064.450000,3064.450000,23.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618250,P:618250,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,20.000000,8.000000,0.000000,3064.450000,3064.450000,22.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
618251,P:618251,2026-01,Bihar,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,4.000000,1.000000,0.000000,1661.250000,1661.250000,-2.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
618252,P:618252,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,14.000000,37.000000,0.460000,974.190000,1344.610000,16.000000,,,,,,,,0,,,0,,,0.000472,0.000342,0.380234,1,0,0,0,0
618254,P:618254,2025-12,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,11.000000,3.000000,2.140000,244.430000,244.430000,7.000000,,,,,,,,0,,,0,,,0.008755,0.008755,0.000000,1,0,0,0,0
618254,P:618254,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,12.000000,3.000000,2.140000,244.430000,244.430000,6.000000,0.000000,,,,0.000000,,,0,,,0,,,0.008755,0.008755,0.000000,2,1,0,0,0
618255,P:618255,2025-12,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,25.000000,23.000000,77.680000,361.240000,358.050000,-1.000000,,,,,,,,0,,,0,,,0.215037,0.216953,-0.008831,1,0,0,0,0
618255,P:618255,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,26.000000,23.000000,77.680000,361.240000,358.050000,-2.000000,0.000000,,,,0.000000,,,0,,,0,,,0.215037,0.216953,-0.008831,2,1,0,0,0
618256,P:618256,2025-12,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,38.000000,76.000000,172.010000,311.220000,311.220000,-14.000000,,,,,,,,0,,,0,,,0.552696,0.552696,0.000000,1,0,0,0,0
618256,P:618256,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,39.000000,76.000000,172.010000,311.220000,311.220000,-15.000000,0.000000,,,,0.000000,,,0,,,0,,,0.552696,0.552696,0.000000,2,1,0,0,0
618257,P:618257,2025-12,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,41.000000,86.000000,221.520000,349.290000,349.290000,-6.000000,,,,,,,,0,,,0,,,0.634201,0.634201,0.000000,1,0,0,0,0
618257,P:618257,2026-01,Andhra Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,42.000000,86.000000,221.520000,349.290000,349.290000,-3.000000,0.000000,,,,0.000000,,,0,,,1,0.000000,,0.634201,0.634201,0.000000,2,1,0,0,0
618260,P:618260,2026-01,Uttar Pradesh,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,2.000000,12.000000,0.000000,1348.060000,1348.060000,22.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
